QUERY_ID,START_TIME,END_TIME,USER_NAME,ROLE_NAME,WAREHOUSE_NAME,WAREHOUSE_SIZE,QUERY_TYPE,DATABASE_NAME,SCHEMA_NAME,EXECUTION_STATUS,BYTES_SCANNED,ROWS_PRODUCED,TOTAL_ELAPSED_TIME,EXECUTION_TIME
Q00000135,2026-02-09 15:44:43,2026-02-09 15:50:10,elt_bot,ELT_ROLE,COMPUTE_WH,LARGE,INSERT,ANALYTICS_DB,TRANSFORM,SUCCESS,26334806834,18319,327000,322273
Q00000136,2026-02-09 16:07:11,2026-02-09 16:14:07,dbt_cloud,ELT_ROLE,COMPUTE_WH,LARGE,INSERT,RAW_DB,STAGE,SUCCESS,30030249581,4733,416000,411221
Q00000137,2026-02-09 16:00:46,2026-02-09 16:04:49,dbt_cloud,TRANSFORMER,COMPUTE_WH,LARGE,MERGE,RAW_DB,STAGE,SUCCESS,35815402219,16356,243000,242598
Q00000138,2026-02-09 16:19:12,2026-02-09 16:25:20,elt_bot,TRANSFORMER,COMPUTE_WH,LARGE,COPY,RAW_DB,STAGE,SUCCESS,25630732043,9059,368000,366805
Q00000139,2026-02-09 17:45:14,2026-02-09 17:49:41,elt_bot,TRANSFORMER,COMPUTE_WH,LARGE,MERGE,STAGING_DB,INGEST,SUCCESS,63751638074,6695,267000,266016
Q00000140,2026-02-09 17:18:04,2026-02-09 17:24:53,dbt_cloud,TRANSFORMER,COMPUTE_WH,LARGE,INSERT,STAGING_DB,INGEST,SUCCESS,61165494622,3123,409000,404012
Q00000141,2026-02-09 18:53:25,2026-02-09 18:57:51,airflow,ELT_ROLE,COMPUTE_WH,LARGE,INSERT,ANALYTICS_DB,TRANSFORM,SUCCESS,63322498865,16315,266000,261777
Q00000142,2026-02-09 18:11:45,2026-02-09 18:14:19,elt_bot,TRANSFORMER,COMPUTE_WH,LARGE,INSERT,ANALYTICS_DB,TRANSFORM,SUCCESS,21894521083,7775,154000,149034
Q00000143,2026-02-09 19:30:52,2026-02-09 19:33:32,elt_bot,TRANSFORMER,COMPUTE_WH,LARGE,MERGE,STAGING_DB,INGEST,SUCCESS,103236802025,31335,160000,158038
Q00000144,2026-02-09 19:13:14,2026-02-09 19:14:26,airflow,TRANSFORMER,COMPUTE_WH,LARGE,COPY,STAGING_DB,INGEST,SUCCESS,40438592091,16063,72000,71710
Q00000145,2026-02-09 19:25:42,2026-02-09 19:29:37,dbt_cloud,TRANSFORMER,COMPUTE_WH,LARGE,INSERT,STAGING_DB,INGEST,SUCCESS,41594940437,32632,235000,230977
Q00000146,2026-02-09 22:33:35,2026-02-09 22:37:49,dbt_cloud,ELT_ROLE,COMPUTE_WH,LARGE,MERGE,ANALYTICS_DB,TRANSFORM,SUCCESS,42406707723,10403,254000,252122
Q00000147,2026-02-09 22:44:34,2026-02-09 22:47:55,elt_bot,ELT_ROLE,COMPUTE_WH,LARGE,COPY,ANALYTICS_DB,TRANSFORM,SUCCESS,16976859265,7219,201000,200055
Q00000148,2026-02-09 22:05:04,2026-02-09 22:10:48,airflow,ELT_ROLE,COMPUTE_WH,LARGE,INSERT,ANALYTICS_DB,TRANSFORM,SUCCESS,43509678444,8722,344000,343108
Q00000149,2026-02-10 00:01:16,2026-02-10 00:06:33,elt_bot,TRANSFORMER,COMPUTE_WH,LARGE,MERGE,ANALYTICS_DB,TRANSFORM,SUCCESS,47083645260,16050,317000,314460
Q00000150,2026-02-10 00:48:51,2026-02-10 00:50:18,airflow,TRANSFORMER,COMPUTE_WH,LARGE,COPY,ANALYTICS_DB,TRANSFORM,SUCCESS,30620264885,18169,87000,85103
Q00000151,2026-02-10 02:51:52,2026-02-10 02:54:49,elt_bot,ELT_ROLE,COMPUTE_WH,LARGE,COPY,STAGING_DB,INGEST,SUCCESS,44257057101,5456,177000,176472
Q00000152,2026-02-10 02:54:12,2026-02-10 02:55:48,elt_bot,ELT_ROLE,COMPUTE_WH,LARGE,MERGE,STAGING_DB,INGEST,SUCCESS,26852143496,21061,96000,91071
Q00000153,2026-02-10 03:23:47,2026-02-10 03:28:07,dbt_cloud,TRANSFORMER,COMPUTE_WH,LARGE,MERGE,RAW_DB,STAGE,SUCCESS,83916292983,9433,260000,257414
Q00000154,2026-02-10 03:42:21,2026-02-10 03:44:53,airflow,TRANSFORMER,COMPUTE_WH,LARGE,INSERT,RAW_DB,STAGE,SUCCESS,76047506986,31008,152000,147609
Q00000155,2026-02-10 04:07:52,2026-02-10 04:13:10,airflow,TRANSFORMER,COMPUTE_WH,LARGE,INSERT,STAGING_DB,INGEST,SUCCESS,20685828625,4688,318000,313940
Q00000156,2026-02-10 05:03:34,2026-02-10 05:10:50,dbt_cloud,TRANSFORMER,COMPUTE_WH,LARGE,INSERT,RAW_DB,STAGE,SUCCESS,62004912403,15448,436000,433726
Q00000157,2026-02-10 05:41:42,2026-02-10 05:45:00,elt_bot,ELT_ROLE,COMPUTE_WH,LARGE,MERGE,RAW_DB,STAGE,SUCCESS,33937782799,12971,198000,195977
Q00000158,2026-02-10 05:17:38,2026-02-10 05:19:58,airflow,ELT_ROLE,COMPUTE_WH,LARGE,INSERT,RAW_DB,STAGE,SUCCESS,66121148099,8382,140000,137251
Q00000159,2026-02-10 06:01:16,2026-02-10 06:03:29,dbt_cloud,TRANSFORMER,COMPUTE_WH,LARGE,INSERT,RAW_DB,STAGE,SUCCESS,22905313034,14629,133000,129620
Q00000160,2026-02-10 06:51:43,2026-02-10 06:54:18,elt_bot,TRANSFORMER,COMPUTE_WH,LARGE,COPY,RAW_DB,STAGE,SUCCESS,56749833870,11456,155000,152482
Q00000161,2026-02-10 07:44:31,2026-02-10 07:48:20,dbt_cloud,ELT_ROLE,COMPUTE_WH,LARGE,INSERT,STAGING_DB,INGEST,SUCCESS,31231154721,4560,229000,224260
Q00000162,2026-02-10 07:36:23,2026-02-10 07:38:26,airflow,TRANSFORMER,COMPUTE_WH,LARGE,COPY,STAGING_DB,INGEST,SUCCESS,15746831273,12921,123000,121179
Q00000163,2026-02-10 08:09:22,2026-02-10 08:10:37,dbt_cloud,ELT_ROLE,COMPUTE_WH,LARGE,COPY,RAW_DB,STAGE,SUCCESS,35993167629,8075,75000,73533
Q00000164,2026-02-10 08:13:49,2026-02-10 08:21:00,dbt_cloud,TRANSFORMER,COMPUTE_WH,LARGE,COPY,RAW_DB,STAGE,SUCCESS,28609755027,4851,431000,426178
Q00000165,2026-02-10 09:37:43,2026-02-10 09:43:25,dbt_cloud,TRANSFORMER,COMPUTE_WH,LARGE,COPY,RAW_DB,STAGE,SUCCESS,41445108539,16579,342000,341430
Q00000166,2026-02-10 09:36:04,2026-02-10 09:41:28,dbt_cloud,TRANSFORMER,COMPUTE_WH,LARGE,INSERT,RAW_DB,STAGE,SUCCESS,38205289502,15970,324000,322108
Q00000167,2026-02-10 09:53:39,2026-02-10 09:56:15,dbt_cloud,TRANSFORMER,COMPUTE_WH,LARGE,COPY,RAW_DB,STAGE,SUCCESS,53338152337,2968,156000,151528
Q00000168,2026-02-10 10:52:37,2026-02-10 10:53:36,dbt_cloud,ELT_ROLE,COMPUTE_WH,LARGE,MERGE,ANALYTICS_DB,TRANSFORM,SUCCESS,18782723937,5699,59000,58715
Q00000169,2026-02-10 10:33:22,2026-02-10 10:37:27,dbt_cloud,ELT_ROLE,COMPUTE_WH,LARGE,MERGE,ANALYTICS_DB,TRANSFORM,SUCCESS,8843469653,12121,245000,243873
Q00000170,2026-02-10 10:12:15,2026-02-10 10:18:36,airflow,ELT_ROLE,COMPUTE_WH,LARGE,MERGE,ANALYTICS_DB,TRANSFORM,SUCCESS,12487470419,11252,381000,376227
Q00000171,2026-02-10 11:54:21,2026-02-10 11:59:59,elt_bot,TRANSFORMER,COMPUTE_WH,LARGE,INSERT,RAW_DB,STAGE,SUCCESS,10025329439,1538,338000,334042
Q00000172,2026-02-10 13:19:30,2026-02-10 13:22:43,airflow,ELT_ROLE,COMPUTE_WH,LARGE,MERGE,RAW_DB,STAGE,SUCCESS,55950810469,3589,193000,188787
Q00000173,2026-02-10 13:47:01,2026-02-10 13:48:05,dbt_cloud,TRANSFORMER,COMPUTE_WH,LARGE,COPY,RAW_DB,STAGE,SUCCESS,22637554005,11224,64000,61166
Q00000174,2026-02-10 14:24:29,2026-02-10 14:26:45,airflow,TRANSFORMER,COMPUTE_WH,LARGE,COPY,ANALYTICS_DB,TRANSFORM,SUCCESS,25115922864,11367,136000,133991
Q00000175,2026-02-10 15:48:31,2026-02-10 15:55:11,dbt_cloud,TRANSFORMER,COMPUTE_WH,LARGE,COPY,STAGING_DB,INGEST,SUCCESS,14808594925,5525,400000,395444
Q00000176,2026-02-10 15:44:34,2026-02-10 15:49:41,elt_bot,TRANSFORMER,COMPUTE_WH,LARGE,INSERT,STAGING_DB,INGEST,SUCCESS,40620458652,2206,307000,305645
Q00000177,2026-02-10 16:30:17,2026-02-10 16:36:01,dbt_cloud,ELT_ROLE,COMPUTE_WH,LARGE,MERGE,RAW_DB,STAGE,SUCCESS,10580455917,5473,344000,343259
Q00000178,2026-02-10 16:04:54,2026-02-10 16:08:29,elt_bot,ELT_ROLE,COMPUTE_WH,LARGE,INSERT,RAW_DB,STAGE,SUCCESS,10061968457,13401,215000,213490
Q00000179,2026-02-10 18:01:15,2026-02-10 18:06:06,dbt_cloud,TRANSFORMER,COMPUTE_WH,LARGE,MERGE,ANALYTICS_DB,TRANSFORM,SUCCESS,20755452581,3738,291000,288024
Q00000180,2026-02-10 19:14:27,2026-02-10 19:18:53,dbt_cloud,ELT_ROLE,COMPUTE_WH,LARGE,COPY,ANALYTICS_DB,TRANSFORM,SUCCESS,30714166626,6660,266000,264930
Q00000181,2026-02-10 19:00:29,2026-02-10 19:03:23,elt_bot,TRANSFORMER,COMPUTE_WH,LARGE,INSERT,ANALYTICS_DB,TRANSFORM,SUCCESS,45841821037,1625,174000,171600
Q00000182,2026-02-10 19:11:16,2026-02-10 19:15:37,airflow,TRANSFORMER,COMPUTE_WH,LARGE,COPY,ANALYTICS_DB,TRANSFORM,SUCCESS,20891616374,12524,261000,257554
Q00000183,2026-02-10 20:29:44,2026-02-10 20:32:28,airflow,ELT_ROLE,COMPUTE_WH,LARGE,COPY,ANALYTICS_DB,TRANSFORM,SUCCESS,33439075949,14978,164000,162848
Q00000184,2026-02-10 20:08:41,2026-02-10 20:11:57,dbt_cloud,TRANSFORMER,COMPUTE_WH,LARGE,INSERT,ANALYTICS_DB,TRANSFORM,SUCCESS,38666010130,18952,196000,193868
Q00000185,2026-02-10 20:08:48,2026-02-10 20:10:46,airflow,TRANSFORMER,COMPUTE_WH,LARGE,MERGE,ANALYTICS_DB,TRANSFORM,SUCCESS,49888979130,15451,118000,114726
Q00000186,2026-02-10 20:23:02,2026-02-10 20:26:19,dbt_cloud,TRANSFORMER,COMPUTE_WH,LARGE,COPY,ANALYTICS_DB,TRANSFORM,SUCCESS,37703029233,8589,197000,193852
Q00000187,2026-02-10 21:05:23,2026-02-10 21:08:29,dbt_cloud,TRANSFORMER,COMPUTE_WH,LARGE,COPY,RAW_DB,STAGE,SUCCESS,50304513966,7848,186000,183083
Q00000188,2026-02-10 21:50:10,2026-02-10 21:53:47,dbt_cloud,ELT_ROLE,COMPUTE_WH,LARGE,COPY,RAW_DB,STAGE,SUCCESS,18527132255,6969,217000,214939
Q00000189,2026-02-10 23:50:29,2026-02-10 23:54:09,elt_bot,ELT_ROLE,COMPUTE_WH,LARGE,INSERT,STAGING_DB,INGEST,SUCCESS,68296867272,3008,220000,216557
Q00000190,2026-02-10 23:35:47,2026-02-10 23:38:03,airflow,ELT_ROLE,COMPUTE_WH,LARGE,COPY,STAGING_DB,INGEST,SUCCESS,27502806923,24350,136000,131463
Q00000191,2026-02-11 00:08:45,2026-02-11 00:14:31,elt_bot,ELT_ROLE,COMPUTE_WH,LARGE,INSERT,ANALYTICS_DB,TRANSFORM,SUCCESS,65669362787,3208,346000,344072
Q00000192,2026-02-11 02:52:37,2026-02-11 02:57:56,airflow,ELT_ROLE,COMPUTE_WH,LARGE,COPY,ANALYTICS_DB,TRANSFORM,SUCCESS,61524280276,7628,319000,316263
Q00000193,2026-02-11 02:22:19,2026-02-11 02:26:08,elt_bot,ELT_ROLE,COMPUTE_WH,LARGE,INSERT,ANALYTICS_DB,TRANSFORM,SUCCESS,26060704845,13229,229000,226066
Q00000194,2026-02-11 03:41:33,2026-02-11 03:46:47,dbt_cloud,ELT_ROLE,COMPUTE_WH,LARGE,MERGE,RAW_DB,STAGE,SUCCESS,41096200592,1612,314000,311221
Q00000195,2026-02-11 03:44:38,2026-02-11 03:51:00,airflow,ELT_ROLE,COMPUTE_WH,LARGE,INSERT,RAW_DB,STAGE,SUCCESS,30874739426,11008,382000,378364
Q00000196,2026-02-11 05:20:44,2026-02-11 05:26:47,dbt_cloud,TRANSFORMER,COMPUTE_WH,LARGE,MERGE,STAGING_DB,INGEST,SUCCESS,11793961553,2151,363000,359370
Q00000197,2026-02-11 05:40:23,2026-02-11 05:43:22,airflow,ELT_ROLE,COMPUTE_WH,LARGE,INSERT,STAGING_DB,INGEST,SUCCESS,10133667745,1930,179000,176474
Q00000198,2026-02-11 06:27:40,2026-02-11 06:31:45,elt_bot,ELT_ROLE,COMPUTE_WH,LARGE,COPY,STAGING_DB,INGEST,SUCCESS,30317768075,2841,245000,240955
Q00000199,2026-02-11 06:22:01,2026-02-11 06:25:06,airflow,ELT_ROLE,COMPUTE_WH,LARGE,COPY,STAGING_DB,INGEST,SUCCESS,28892458760,3750,185000,181636
Q00000200,2026-02-11 07:41:53,2026-02-11 07:44:05,elt_bot,TRANSFORMER,COMPUTE_WH,LARGE,COPY,STAGING_DB,INGEST,SUCCESS,18979503143,3150,132000,128711
Q00000201,2026-02-11 07:01:06,2026-02-11 07:04:59,elt_bot,TRANSFORMER,COMPUTE_WH,LARGE,COPY,STAGING_DB,INGEST,SUCCESS,20444848759,8103,233000,229604
Q00000202,2026-02-11 09:36:21,2026-02-11 09:37:49,elt_bot,ELT_ROLE,COMPUTE_WH,LARGE,MERGE,ANALYTICS_DB,TRANSFORM,SUCCESS,18021939215,5391,88000,87133
Q00000203,2026-02-11 09:22:08,2026-02-11 09:24:10,elt_bot,TRANSFORMER,COMPUTE_WH,LARGE,MERGE,ANALYTICS_DB,TRANSFORM,SUCCESS,28639400800,6817,122000,120961
Q00000204,2026-02-11 10:10:18,2026-02-11 10:13:32,dbt_cloud,ELT_ROLE,COMPUTE_WH,LARGE,INSERT,RAW_DB,STAGE,SUCCESS,16656766395,3832,194000,193705
Q00000205,2026-02-11 10:51:04,2026-02-11 10:53:33,dbt_cloud,TRANSFORMER,COMPUTE_WH,LARGE,INSERT,RAW_DB,STAGE,SUCCESS,27149776388,7631,149000,146427
Q00000206,2026-02-11 11:06:45,2026-02-11 11:10:27,airflow,ELT_ROLE,COMPUTE_WH,LARGE,COPY,RAW_DB,STAGE,SUCCESS,9799373210,7125,222000,218983
Q00000207,2026-02-11 12:17:43,2026-02-11 12:20:08,elt_bot,ELT_ROLE,COMPUTE_WH,LARGE,COPY,RAW_DB,STAGE,SUCCESS,10940434242,1282,145000,141690
Q00000208,2026-02-11 13:22:30,2026-02-11 13:29:36,airflow,TRANSFORMER,COMPUTE_WH,LARGE,COPY,RAW_DB,STAGE,SUCCESS,24314703712,1815,426000,422133
Q00000209,2026-02-11 15:24:28,2026-02-11 15:25:59,airflow,TRANSFORMER,COMPUTE_WH,LARGE,MERGE,ANALYTICS_DB,TRANSFORM,SUCCESS,5926575102,2975,91000,89743
Q00000210,2026-02-11 15:15:31,2026-02-11 15:20:13,elt_bot,TRANSFORMER,COMPUTE_WH,LARGE,COPY,ANALYTICS_DB,TRANSFORM,SUCCESS,15929204280,1230,282000,277887
Q00000211,2026-02-11 16:33:22,2026-02-11 16:39:55,elt_bot,ELT_ROLE,COMPUTE_WH,LARGE,INSERT,STAGING_DB,INGEST,SUCCESS,30732430664,6171,393000,390072
Q00000212,2026-02-11 16:23:29,2026-02-11 16:28:55,elt_bot,TRANSFORMER,COMPUTE_WH,LARGE,COPY,STAGING_DB,INGEST,SUCCESS,11387044619,10344,326000,323080
Q00000213,2026-02-11 17:47:06,2026-02-11 17:50:50,airflow,TRANSFORMER,COMPUTE_WH,LARGE,COPY,RAW_DB,STAGE,SUCCESS,12480383263,3607,224000,222670
Q00000214,2026-02-11 18:30:01,2026-02-11 18:34:01,dbt_cloud,TRANSFORMER,COMPUTE_WH,LARGE,MERGE,STAGING_DB,INGEST,SUCCESS,27254373571,4042,240000,238588
Q00000215,2026-02-11 18:26:06,2026-02-11 18:33:02,dbt_cloud,ELT_ROLE,COMPUTE_WH,LARGE,COPY,STAGING_DB,INGEST,SUCCESS,17741803384,9846,416000,411619
Q00000216,2026-02-11 19:44:55,2026-02-11 19:46:19,airflow,ELT_ROLE,COMPUTE_WH,LARGE,INSERT,RAW_DB,STAGE,SUCCESS,7719726570,8892,84000,81018
Q00000217,2026-02-11 19:11:52,2026-02-11 19:13:41,dbt_cloud,TRANSFORMER,COMPUTE_WH,LARGE,COPY,RAW_DB,STAGE,SUCCESS,19174945172,9945,109000,106420
Q00000218,2026-02-11 19:34:08,2026-02-11 19:40:45,dbt_cloud,TRANSFORMER,COMPUTE_WH,LARGE,INSERT,RAW_DB,STAGE,SUCCESS,11858022239,2804,397000,394548
Q00000219,2026-02-11 20:33:30,2026-02-11 20:37:52,dbt_cloud,ELT_ROLE,COMPUTE_WH,LARGE,MERGE,ANALYTICS_DB,TRANSFORM,SUCCESS,39570788927,3896,262000,260441
Q00000220,2026-02-11 20:54:48,2026-02-11 20:59:59,dbt_cloud,TRANSFORMER,COMPUTE_WH,LARGE,MERGE,ANALYTICS_DB,TRANSFORM,SUCCESS,24393141401,2377,311000,307082
Q00000221,2026-02-11 20:55:04,2026-02-11 20:57:06,airflow,ELT_ROLE,COMPUTE_WH,LARGE,MERGE,ANALYTICS_DB,TRANSFORM,SUCCESS,18673108835,3486,122000,117780
Q00000222,2026-02-11 21:54:50,2026-02-11 21:55:44,elt_bot,ELT_ROLE,COMPUTE_WH,LARGE,MERGE,ANALYTICS_DB,TRANSFORM,SUCCESS,23523838161,2368,54000,51388
Q00000223,2026-02-11 21:50:27,2026-02-11 21:57:02,dbt_cloud,TRANSFORMER,COMPUTE_WH,LARGE,MERGE,ANALYTICS_DB,TRANSFORM,SUCCESS,9450258662,7409,395000,392730
Q00000224,2026-02-11 22:07:07,2026-02-11 22:11:36,airflow,ELT_ROLE,COMPUTE_WH,LARGE,MERGE,RAW_DB,STAGE,SUCCESS,55775336232,21717,269000,265586
Q00000225,2026-02-11 22:45:05,2026-02-11 22:47:30,airflow,TRANSFORMER,COMPUTE_WH,LARGE,INSERT,RAW_DB,STAGE,SUCCESS,44514858674,22117,145000,142446
Q00000226,2026-02-12 00:53:02,2026-02-12 00:54:40,elt_bot,TRANSFORMER,COMPUTE_WH,LARGE,COPY,STAGING_DB,INGEST,SUCCESS,36082560496,19014,98000,93873
Q00000227,2026-02-12 00:16:46,2026-02-12 00:18:23,airflow,ELT_ROLE,COMPUTE_WH,LARGE,INSERT,STAGING_DB,INGEST,SUCCESS,36520566300,13222,97000,92770
Q00000228,2026-02-12 00:15:27,2026-02-12 00:19:35,airflow,TRANSFORMER,COMPUTE_WH,LARGE,INSERT,STAGING_DB,INGEST,SUCCESS,37441501241,9423,248000,243668
Q00000229,2026-02-12 01:33:32,2026-02-12 01:36:15,elt_bot,ELT_ROLE,COMPUTE_WH,LARGE,INSERT,STAGING_DB,INGEST,SUCCESS,20031030736,20536,163000,158492
Q00000230,2026-02-12 01:54:06,2026-02-12 01:57:24,elt_bot,ELT_ROLE,COMPUTE_WH,LARGE,MERGE,STAGING_DB,INGEST,SUCCESS,57562641533,16123,198000,197423
Q00000231,2026-02-12 02:50:06,2026-02-12 02:51:09,dbt_cloud,TRANSFORMER,COMPUTE_WH,LARGE,INSERT,STAGING_DB,INGEST,SUCCESS,49336142216,20020,63000,58444
Q00000232,2026-02-12 02:00:29,2026-02-12 02:01:28,elt_bot,TRANSFORMER,COMPUTE_WH,LARGE,INSERT,STAGING_DB,INGEST,SUCCESS,38891502252,15175,59000,56931
Q00000233,2026-02-12 02:08:17,2026-02-12 02:13:53,elt_bot,ELT_ROLE,COMPUTE_WH,LARGE,COPY,STAGING_DB,INGEST,SUCCESS,12260984417,2404,336000,333817
Q00000234,2026-02-12 03:40:06,2026-02-12 03:41:46,dbt_cloud,ELT_ROLE,COMPUTE_WH,LARGE,MERGE,STAGING_DB,INGEST,SUCCESS,50345123980,15654,100000,98466
Q00000235,2026-02-12 03:03:15,2026-02-12 03:04:14,dbt_cloud,ELT_ROLE,COMPUTE_WH,LARGE,MERGE,STAGING_DB,INGEST,SUCCESS,52379795006,22815,59000,56521
Q00000236,2026-02-12 03:23:40,2026-02-12 03:30:23,airflow,ELT_ROLE,COMPUTE_WH,LARGE,COPY,STAGING_DB,INGEST,SUCCESS,60520716668,6935,403000,401673
Q00000237,2026-02-12 04:30:36,2026-02-12 04:33:39,airflow,ELT_ROLE,COMPUTE_WH,LARGE,INSERT,ANALYTICS_DB,TRANSFORM,SUCCESS,13621103143,7181,183000,180027
Q00000238,2026-02-12 05:29:52,2026-02-12 05:35:04,dbt_cloud,TRANSFORMER,COMPUTE_WH,LARGE,INSERT,STAGING_DB,INGEST,SUCCESS,28427433025,8788,312000,307374
Q00000239,2026-02-12 05:18:47,2026-02-12 05:26:25,airflow,TRANSFORMER,COMPUTE_WH,LARGE,COPY,STAGING_DB,INGEST,SUCCESS,69758400431,8241,458000,453198
Q00000240,2026-02-12 06:29:37,2026-02-12 06:35:00,airflow,TRANSFORMER,COMPUTE_WH,LARGE,COPY,STAGING_DB,INGEST,SUCCESS,50873956112,18708,323000,322245
Q00000241,2026-02-12 06:27:39,2026-02-12 06:32:10,elt_bot,ELT_ROLE,COMPUTE_WH,LARGE,MERGE,STAGING_DB,INGEST,SUCCESS,57173433854,13391,271000,267661
Q00000242,2026-02-12 06:37:01,2026-02-12 06:40:35,airflow,TRANSFORMER,COMPUTE_WH,LARGE,INSERT,STAGING_DB,INGEST,SUCCESS,10294040151,7057,214000,209727
Q00000243,2026-02-12 07:33:28,2026-02-12 07:40:38,airflow,TRANSFORMER,COMPUTE_WH,LARGE,COPY,STAGING_DB,INGEST,SUCCESS,5655271405,5543,430000,429096
Q00000244,2026-02-12 07:55:13,2026-02-12 07:57:44,airflow,ELT_ROLE,COMPUTE_WH,LARGE,INSERT,STAGING_DB,INGEST,SUCCESS,27310090112,8222,151000,147683
Q00000245,2026-02-12 07:04:53,2026-02-12 07:05:30,dbt_cloud,TRANSFORMER,COMPUTE_WH,LARGE,MERGE,STAGING_DB,INGEST,SUCCESS,8570972839,3971,37000,36001
Q00000246,2026-02-12 08:39:44,2026-02-12 08:42:26,elt_bot,ELT_ROLE,COMPUTE_WH,LARGE,MERGE,ANALYTICS_DB,TRANSFORM,SUCCESS,38358920757,10955,162000,159472
Q00000247,2026-02-12 08:42:27,2026-02-12 08:45:35,dbt_cloud,TRANSFORMER,COMPUTE_WH,LARGE,MERGE,ANALYTICS_DB,TRANSFORM,SUCCESS,29672127178,3384,188000,184333
Q00000248,2026-02-12 09:26:05,2026-02-12 09:31:14,dbt_cloud,TRANSFORMER,COMPUTE_WH,LARGE,COPY,STAGING_DB,INGEST,SUCCESS,13666352847,3158,309000,307743
Q00000249,2026-02-12 10:04:07,2026-02-12 10:05:19,airflow,TRANSFORMER,COMPUTE_WH,LARGE,INSERT,STAGING_DB,INGEST,SUCCESS,40238154038,6553,72000,70289
Q00000250,2026-02-12 10:16:40,2026-02-12 10:20:07,airflow,ELT_ROLE,COMPUTE_WH,LARGE,INSERT,STAGING_DB,INGEST,SUCCESS,20332081209,2624,207000,206230
Q00000251,2026-02-12 11:33:23,2026-02-12 11:35:29,dbt_cloud,ELT_ROLE,COMPUTE_WH,LARGE,COPY,ANALYTICS_DB,TRANSFORM,SUCCESS,19133928588,2954,126000,121078
Q00000252,2026-02-12 13:10:31,2026-02-12 13:14:29,airflow,ELT_ROLE,COMPUTE_WH,LARGE,MERGE,STAGING_DB,INGEST,SUCCESS,14993097328,7571,238000,236850
Q00000253,2026-02-12 13:25:39,2026-02-12 13:30:39,airflow,TRANSFORMER,COMPUTE_WH,LARGE,COPY,STAGING_DB,INGEST,SUCCESS,46718129641,8754,300000,297597
Q00000254,2026-02-12 14:25:44,2026-02-12 14:30:20,dbt_cloud,ELT_ROLE,COMPUTE_WH,LARGE,MERGE,ANALYTICS_DB,TRANSFORM,SUCCESS,49430758915,5001,276000,271019
Q00000255,2026-02-12 14:28:26,2026-02-12 14:35:07,airflow,ELT_ROLE,COMPUTE_WH,LARGE,INSERT,ANALYTICS_DB,TRANSFORM,SUCCESS,37799359055,4964,401000,399243
Q00000256,2026-02-12 15:38:33,2026-02-12 15:44:00,dbt_cloud,TRANSFORMER,COMPUTE_WH,LARGE,MERGE,RAW_DB,STAGE,SUCCESS,31179043950,1618,327000,324528
Q00000257,2026-02-12 17:30:12,2026-02-12 17:36:39,elt_bot,ELT_ROLE,COMPUTE_WH,LARGE,INSERT,STAGING_DB,INGEST,SUCCESS,57759549209,8075,387000,385154
Q00000258,2026-02-12 17:31:29,2026-02-12 17:37:47,dbt_cloud,ELT_ROLE,COMPUTE_WH,LARGE,COPY,STAGING_DB,INGEST,SUCCESS,49740160791,16358,378000,376294
Q00000259,2026-02-12 18:51:46,2026-02-12 18:57:12,elt_bot,TRANSFORMER,COMPUTE_WH,LARGE,INSERT,STAGING_DB,INGEST,SUCCESS,54349775305,4924,326000,323235
Q00000260,2026-02-12 18:27:06,2026-02-12 18:30:26,elt_bot,TRANSFORMER,COMPUTE_WH,LARGE,INSERT,STAGING_DB,INGEST,SUCCESS,59403956066,7228,200000,195901
Q00000261,2026-02-12 19:40:50,2026-02-12 19:48:11,dbt_cloud,TRANSFORMER,COMPUTE_WH,LARGE,COPY,ANALYTICS_DB,TRANSFORM,SUCCESS,20454052235,10712,441000,436005
Q00000262,2026-02-12 19:48:16,2026-02-12 19:53:16,airflow,TRANSFORMER,COMPUTE_WH,LARGE,COPY,ANALYTICS_DB,TRANSFORM,SUCCESS,18846112737,12157,300000,297180
Q00000263,2026-02-12 20:11:40,2026-02-12 20:12:54,dbt_cloud,TRANSFORMER,COMPUTE_WH,LARGE,INSERT,STAGING_DB,INGEST,SUCCESS,52373221298,5108,74000,72953
Q00000264,2026-02-12 20:24:02,2026-02-12 20:31:52,elt_bot,TRANSFORMER,COMPUTE_WH,LARGE,COPY,STAGING_DB,INGEST,SUCCESS,52202533836,26759,470000,469411
Q00000265,2026-02-12 20:54:39,2026-02-12 20:59:07,dbt_cloud,TRANSFORMER,COMPUTE_WH,LARGE,INSERT,STAGING_DB,INGEST,SUCCESS,40159745496,25988,268000,266945
Q00000266,2026-02-12 21:38:46,2026-02-12 21:41:35,dbt_cloud,TRANSFORMER,COMPUTE_WH,LARGE,MERGE,ANALYTICS_DB,TRANSFORM,SUCCESS,93899727097,13049,169000,166739
Q00000267,2026-02-12 21:00:41,2026-02-12 21:06:12,elt_bot,ELT_ROLE,COMPUTE_WH,LARGE,COPY,ANALYTICS_DB,TRANSFORM,SUCCESS,81554170616,17817,331000,326795
Q00000268,2026-02-12 21:10:37,2026-02-12 21:17:00,elt_bot,ELT_ROLE,COMPUTE_WH,LARGE,MERGE,ANALYTICS_DB,TRANSFORM,SUCCESS,17587604778,3787,383000,381526
Q00000269,2026-02-12 22:23:05,2026-02-12 22:24:13,airflow,TRANSFORMER,COMPUTE_WH,LARGE,INSERT,ANALYTICS_DB,TRANSFORM,SUCCESS,98574189005,7207,68000,64002
